Ticker,Description,Revenue (Quarterly QoQ Growth),Revenue (Annual YoY Growth),Gross Profit (Quarterly QoQ Growth),Gross Profit (Annual YoY Growth),Gross Margin (FY),EBITDA (Quarterly QoQ Growth),EBITDA (Annual YoY Growth),Operating Margin (FY),EPS Diluted (Quarterly QoQ Growth),EPS Diluted (Annual YoY Growth),EPS Diluted (FY),Net Income (Quarterly QoQ Growth),Net Income (Annual YoY Growth),Net Margin (FY),Total Assets (Annual YoY Growth),Total Assets (Quarterly QoQ Growth),Total Debt (Quarterly QoQ Growth),Total Debt (Annual YoY Growth),Free Cash Flow (Quarterly QoQ Growth),Free Cash Flow (Annual YoY Growth),Free Cash Flow Margin (FY),Volatility,Volatility Month,Volatility Week,EPS Forecast (MRQ),Return on Assets (TTM),Return on Equity (TTM),Return on Invested Capital (TTM),Quick Ratio (MRQ),Price to Book (FY),Price to Earnings Ratio (TTM),Price to Free Cash Flow (TTM),Price to Revenue Ratio (TTM),Sector
WAB,Westinghouse Air Brake Technologies Corporation,5.9410054,6.90360522,14.98470948,7.35362998,27.4097106,,6.71280277,12.71226979,24.91781723,17.14875334,3.4628,25.65445026,13.84892086,7.56995934,0.33597052,-0.97445352,-30.30945316,-0.91407678,,-5.72640509,10.63142789,1.73416005,2.04748336,2.08813865,1.565996,4.09044304,7.50235067,5.48937249,0.61372398,1.868143,24.79761905,,1.97353072,Producer Manufacturing
WABC,Westamerica Bancorporation,3.62118021,22.67607063,,,,,,61.91496802,3.28389831,40.87280634,4.5354,3.36165772,41.06509149,45.88658643,-7.16809902,-0.23473508,-25.48694062,-55.22146311,,29.14964936,42.44868338,3.74673745,2.78242817,3.73598188,1.46,2.35215831,27.22629317,,,2.08872873,7.740215,,3.83015116,Finance
WABF,Western Asset Bond ETF,,,,,,,,,,,,,,,,,,,,,,0.31420193,1.02556612,0.29393039,,,,,,,,,,Miscellaneous
WAFD,"WaFd, Inc.",3.07903531,49.28067163,,,,,,29.67830758,-19.21005386,9.74098767,3.72,-18.72440308,8.92650108,23.50209799,7.8220551,-0.34547255,-2.66666667,69.53293444,,,,2.25040917,3.27817512,3.73295895,0.571033,1.18851578,10.95269924,6.07678185,,0.75044471,6.62527549,,1.45687673,Finance
WAL,Western Alliance Bancorporation,3.79793853,48.81004314,,,,,,53.59434546,0.40262984,11.95146986,9.7072,0.41724618,17.58229537,34.43861763,20.94733111,4.00674883,-7.70171149,190.37591025,,-1.69385846,30.81332856,3.97416791,5.26306513,7.25862275,1.841116,1.2387902,16.11345357,7.57099719,,0.90062695,5.30485486,,1.07996789,Finance
WASH,"Washington Trust Bancorp, Inc.",6.67858669,5.94216966,,,,,,35.84980595,-1.48529858,-6.34678448,4.1125,-0.6763371,-6.74259919,28.1069242,13.79967234,2.44895718,7.24435389,424.80235496,,39.53576485,27.51473589,4.73430629,3.7276142,6.10449462,0.56,0.76100358,11.97575948,4.77793848,,0.89195829,7.82626034,,1.17824327,Finance
WATT,Energous Corporation,21.16037072,12.49060179,28.38193627,-698.15432232,-164.785316,4.2232372,31.71811794,-3040.91335701,46.41458639,46.85452779,-6.782,39.94495609,36.57500141,-3086.41041393,-42.08234498,-19.71685653,-9.91915442,194.59639311,-18.96535654,18.16804716,-2795.85961112,0.60606061,6.7275053,4.97706214,-1.2,-71.5867653,-86.94396263,-82.93284815,4.52274245,0.26426596,,,12.21586097,Electronic Technology
WAVD,"WaveDancer, Inc.",-6.27283724,-20.03226926,8.08177353,-66.70622249,9.45640109,30.67273301,-326.0042671,-71.49279085,,-992.67615026,-9.8319,,-1469.12401708,-147.6784968,-64.48585885,-14.30353901,-8.1426368,33.30320573,77.94214333,-713.87974204,-54.48250001,1.5,18.83710832,11.80174751,,-113.05063222,-172.27453539,-166.54268868,0.76899635,1.02767002,,,0.43749415,Technology Services
WBD,"Warner Bros. Discovery, Inc. - Series A",-3.17786709,177.50697522,-6.85772774,2.89104278,18.20681906,-22.56134051,33.52537723,-6.87819736,-15.74158326,-349.99673181,-3.8247,-15.99625819,-821.23287671,-21.79672946,289.23228861,-1.50554432,-3.37829552,236.26542223,,36.78350515,9.80867611,2.34986945,4.04639146,3.54835775,-0.101196,-4.96053283,-13.87514845,-6.97977652,0.81468118,0.50557618,,7.7477939,0.57000623,Consumer Services
WBND,Western Asset Total Return ETF,,,,,,,,,,,,,,,,,,,,,,0.15916217,0.50979845,0.33463954,,,,,,,,,,Miscellaneous
WBS,Webster Financial Corporation,-0.26623772,114.90111448,,,,,,39.55880991,-3.22824526,-15.91058217,3.7165,-2.6889182,57.07591954,23.66444206,104.37679792,-1.22557203,-46.16240672,468.64464549,,97.08878527,48.44286503,3.10634835,3.23703073,3.41601653,1.503464,1.29552098,11.70155674,9.03315527,,0.84829795,7.24862259,,1.70990194,Finance
WCBR,WisdomTree Cybersecurity Fund,,,,,,,,,,,,,,,,,,,,,,1.41065831,1.97432021,2.16603715,,,,,,,,,,Miscellaneous
WCC,"WESCO International, Inc.",4.04933085,17.57981002,2.69736277,24.73328335,20.92569433,5.1425786,46.47873485,7.02858472,-2.00287356,95.47129867,15.3271,-2.02942669,84.89563412,4.01711643,17.38817038,1.27912258,-0.83995312,12.78120962,,-813.15364751,-0.4125748,2.18601275,3.18425089,2.53767985,3.875376,5.84801898,19.024546,8.28250545,1.39573387,1.42162391,8.26509249,24.60274447,0.29350556,Distribution Services
WCLD,WisdomTree Cloud Computing Fund,,,,,,,,,,,,,,,,,,,,,,2.10876804,2.67601919,2.95289191,,,,,,,,,,Miscellaneous
WD,"Walker & Dunlop, Inc",3.31347454,2.48965942,3.46843686,-0.95988636,77.89961373,13.02175497,-6.24465923,23.11871369,3.64096081,-22.01869755,6.3561,3.75221512,-19.15150336,16.05030517,-22.39813042,6.99684758,13.45008503,-45.49598889,37.84864475,81.21502891,120.59433727,3.21766562,3.15315685,2.89222986,1.226,2.97152832,8.33186518,5.7510321,,1.21967308,14.99127934,,1.83287765,Finance
WDAY,"Workday, Inc.",6.0860223,20.41514062,5.66618314,20.53517417,72.32886737,163.45912866,-47.13555789,-3.86516732,59400,-1344.98269896,-1.4392,57738.23529412,-1348.59224458,-5.9167971,28.45865197,3.64088453,0.42646314,54.51512206,65.42097557,-6.4044742,20.93500008,1.3348156,2.82543003,2.09967578,1.405566,-0.90140899,-2.13327749,-1.36962452,1.95674252,9.62400827,,35.38669103,8.23360023,Technology Services
WDC,Western Digital Corporation,-4.67356404,-34.4543181,-47.12328767,-63.55973415,18.24971586,-122.14285714,-97.34827775,-5.93440494,-24.86136276,-214.60773574,-5.4402,-25,-213.73333333,-13.84965092,-6.96903919,-2.87066121,-0.13347895,12.14061861,62.97029703,-262.13720317,-9.97726904,8.20342448,2.93596351,3.57028568,-1.909128,-6.73137626,-14.79105254,-9.13667524,0.77070298,1.16991041,,,1.02700195,Electronic Technology
WDFC,WD-40 Company,-0.89262403,3.55325546,0.44990065,8.07593127,50.08199086,-8.23957883,2.35401155,16.70044951,-12.22439095,-1.35984972,4.831,-12.24153511,-2.02301798,12.23273864,0.84527798,-0.01917589,-10.9417985,-16.55368992,20.88360592,,17.03474142,0.95238095,2.58988023,3.80248093,1.045,15.06911349,32.95921284,20.94643156,1.82349564,13.59711873,43.61145033,31.303408,5.33245461,Process Industries
WDI,Western Asset Diversified Income Fund,,,,,,,,,,,,,,,,,,,,,,0.89430894,1.48578851,1.07712188,,,,,,,,,,Miscellaneous
WE,WeWork Inc.,-0.58892815,26.25835221,-60.86956522,74.67303708,-9.55315871,-3.33333333,73.57552057,-32.17257319,37.71805068,85.47472387,-106.7932,-32.1969697,58.01721542,-62.68104777,-17.09928339,-11.12750015,-10.39308176,-8.97825605,11.66180758,53.01988869,-32.44992296,10,12.08320149,13.77316381,-5.098422,-9.42335956,,-11.1099786,0.33988122,-0.00997121,,,0.02434317,Commercial Services
WEA,Western Asset Bond Fund Share of Beneficial Interest,,-91.93994045,,-101.74463924,-19.34944558,,-813.19695348,-2343.61034159,,-991.00426522,-2.2979,,-991.08146178,-2497.7891923,-16.12547824,,,-2.2212973,,-37.15330519,651.17736297,0.30991736,1.71042744,1.39891159,,3.68905949,5.36518955,3.85377537,,0.862178,15.99207005,13.23968204,19.5510252,Miscellaneous
WEAV,"Weave Communications, Inc.",5.31277644,22.6510516,5.67950554,33.69884915,62.37184855,-83.83579217,23.93120904,-34.9740003,-12.75167785,9.29145186,-0.7566,-14.36569538,3.77635906,-34.99792425,7.63218391,-1.66975701,-1.48200132,193.75474184,58.26235094,47.34278709,-11.18303933,3.29835082,4.09861371,4.26065694,-0.059535,-18.00215944,-45.32321663,-26.04569722,1.79693631,5.35587329,,,2.92136853,Technology Services
WEC,"WEC Energy Group, Inc.",-36.63654306,15.40885041,-34.5971564,5.39808018,19.44901744,-24.55870279,3.81404175,16.80559318,-42.91316527,8.35806373,4.4546,-42.89090193,8.28275067,14.6841853,7.34853293,0.52201262,1.00241944,10.84109281,-17.37451737,33.62108133,-1.52228729,1.8707483,2.20073006,1.78402148,0.910019,3.27522438,11.74933139,5.1878193,0.45251288,2.31760601,19.53676436,,2.84563619,Utilities
WELL,Welltower Inc.,6.78169586,23.65368894,38.27615741,6.61192038,16.93738642,18.04611584,17.13276617,14.75826381,315.27777778,17.68558952,0.2695,301.35550968,-57.98927821,2.4123566,8.54448648,4.07920852,6.26728195,1.95554946,47.25485701,-31.77262833,14.68747192,1.24081436,2.29038279,1.31740569,0.19012,0.30851092,0.59464866,0.33418286,,2.01764302,341.85094185,40.27477702,6.74650018,Finance
WEN,Wendy's Company (The),6.19469863,10.46427039,11.42173314,2.13596268,27.91446453,14.30797935,0.76852961,15.74656228,51.24190065,-7.9731243,0.8218,49.75013184,-11.48848257,8.46430813,6.85526987,-1.00360057,-0.41776192,11.03101357,73.32760525,-34.88879263,8.32066733,0.91960063,2.29433523,1.75498236,0.253284,3.51944287,46.99635617,4.18029126,2.46433765,8.7785526,21.44773617,18.70038215,1.89169547,Consumer Services
WERN,"Werner Enterprises, Inc.",-2.59608941,20.31932744,-0.69028181,-1.33253884,11.37460494,-4.38766161,19.12365673,10.15131408,-15.15370705,-2.14527071,3.7358,-15.16863502,-6.86966323,7.33305815,18.55723113,-0.35692786,-5.41500276,61.23119992,-1764.4698013,-53.92968894,-1.7793736,1.78522384,2.24043944,2.31450588,0.488191,6.05739547,12.69452175,9.06828572,1.8827496,1.59947745,12.90593307,,0.6978918,Transportation
WES,"Western Midstream Partners, LP",0.58461924,20.5276763,0.8101018,28.26127192,49.01681294,-2.70731187,24.05834332,40.63429796,24.27297402,37.74086988,3.0022,24.19644248,32.69297483,36.58253583,-0.01287137,0.95803928,1.94262658,-1.77670115,140.04883488,-14.48369858,39.30518639,1.13056163,1.78627374,1.50447102,0.639693,9.14849378,34.18312655,10.58974885,1.27955382,3.5606276,10.31140055,8.98193811,3.4379756,Industrial Services
WEST,Westrock Coffee Company,9.37101469,24.31131686,-3.05989403,18.17468425,20.12819863,-10.82190024,53.76651196,5.15075956,-162.76991809,-19.68780342,-1.6025,-517.62266759,-151.44666697,-6.35865658,26.32155074,6.33737704,8.81797623,-32.45660257,-4.2474752,-439.11772641,-13.81413388,2.11670481,3.10799989,2.55096946,0.043333,-10.21031788,-43.78256685,-16.54838537,0.7024935,71.87373533,,,0.75711761,Consumer Non-Durables
WEX,WEX Inc.,1.51960784,27.01743597,-0.35278155,39.57998974,61.34661782,2.52025203,41.97518628,26.5578421,40.7925109,150033.33333333,4.504,40.14705882,146935.03649635,8.56996628,11.86010866,4.87691812,10.28168532,-4.76296451,,739.65675668,24.10326946,9.88561607,2.82799085,3.67797454,3.721731,1.61931081,11.59509711,4.69936912,1.04441831,4.53000747,36.21491412,9.56440149,3.04023802,Commercial Services
WFC,Wells Fargo & Company,2.42990013,12.41454392,,,,,,68.0846411,18.32427247,-36.40371277,3.1449,16.78817335,-38.82494895,13.72710327,-2.95153123,1.75561738,9.3444312,15.48598515,,-81.4687535,5.16614773,1.59055926,2.15998405,2.00838803,1.085131,0.98019385,10.40055589,5.27060106,,0.94490601,8.52338664,,1.07288611,Finance
WFRD,Weatherford International plc,3.06122449,18.82030178,,41.11948332,30.27014546,6.36042403,44.32234432,10.1362272,47.77886584,,0.3611,50,,0.60032325,-1.13112694,,-10.85271318,-7.87762906,-21.21212121,-8.43881857,5.01039021,2.57032543,3.22551139,3.31658244,1.336241,,57.40131579,12.55395683,,12.16024504,19.32062582,14.77259259,1.36102369,Industrial Services
WGMI,Valkyrie Bitcoin Miners ETF,,,,,,,,,,,,,,,,,,,,,,3.97959184,6.66273156,6.81768218,,,,,,,,,,Miscellaneous
WGO,"Winnebago Industries, Inc.",-14.40941385,-29.59076029,-17.14285714,-36.83868975,16.28326697,-23.85892116,-44.7209349,8.82917466,-25.25306978,-48.50119904,6.0989,-25.88832487,-44.73115637,6.18500587,1.18744812,4.11969496,2.51026208,8.45889152,1.57024793,-32.41708859,6.05322715,1.38523584,2.61225783,1.8840874,1.240879,8.64478483,16.41134321,11.16865287,1.32853535,1.25007079,9.40757983,9.53331283,0.57707308,Consumer Durables
WGS,GeneDx Holdings Corp.,12.90479612,10.60298311,34.34413688,-125.0915073,-23.32015305,18.72093023,14.87307419,-178.21546354,39.53947368,28.42679159,-53.6273,23.39766187,-123.7173479,-233.91309535,-1.59395625,-12.63627945,0.01592949,134.83529197,-1.26529878,-62.85340693,-139.03678833,0.66445183,8.49425565,8.24407312,-1.31,-70.09441926,-105.86177009,-91.72932191,2.39126209,0.14060579,,,0.32575371,Health Services
WH,"Wyndham Hotels & Resorts, Inc.",15.82278481,-4.18781726,7.69230769,13.95759717,42.71523179,8.5106383,14.3129771,34.56953642,6.18824753,50.4598807,3.9097,4.47761194,45.49180328,23.50993377,-3.42000468,-0.68560235,-0.91478093,-0.47664442,-11.9047619,-7.45501285,23.8410596,3.17755721,2.56304259,2.23597123,0.932236,7.07921984,29.75708502,9.69497115,,6.53298917,21.75434399,21.20346259,4.36236389,Consumer Services
WHD,"Cactus, Inc. Class A Common Stock",33.89330356,56.95081272,31.59481838,100.0107446,35.15483701,41.05544763,86.93515908,25.38580325,-39.9653161,116.29416006,1.8,-42.29962232,122.15635271,16.00507867,13.93147998,-2.88567732,-51.86529617,6.96518911,125.18525172,79.12484946,12.96397717,2.26550921,2.89013234,2.83614206,0.829026,10.21456332,20.35264799,19.18549633,1.60283515,5.07847192,23.45102282,15.53203901,3.41981786,Industrial Services
WHF,"WhiteHorse Finance, Inc.",-4.61718514,-8.83191236,-5.96086302,-14.16242267,68.27196238,-22.66471644,-22.20063887,48.99618046,-48.28120161,-52.55464193,0.6751,-48.29469758,-47.88662192,21.31740271,-6.40937511,-1.13198415,0.21422208,-7.45495462,-161.8946787,-4.40686905,39.42149547,0.51678952,2.319658,1.42900343,0.459453,1.7831944,4.16636317,1.878886,,0.85381809,20.25211478,13.71402844,2.80796391,Finance
WHG,Westwood Holdings Group Inc,-3.96121044,-15.164519,-3.93354381,-18.25136612,83.84204173,-54.79632063,-68.23936933,2.34523194,297.87946429,-147.909054,-0.59,306.02240896,-147.40346205,-6.65057194,4.6350444,0.21579842,-14.98387918,-1.10875591,,-85.07554104,3.15140541,1.42387733,3.5409676,0.84872135,,-0.50509135,-0.59791643,-0.57833151,,0.73287477,,13.28544565,0.90912405,Finance
WHLM,"Wilhelmina International, Inc.",0.20071365,10.42106571,0.09023235,15.34728143,98.91451069,-26.78571429,-13.30899436,13.60517435,-108.76623377,-21.89247803,0.6843,-108.80503145,-21.89021691,19.84814398,16.8560656,0.13815837,-1.84903749,89.16789759,98.92384106,-59.19883995,12.66029246,0.24570025,4.71643897,3.29317965,,5.03091238,8.59324999,7.84222105,1.71250203,0.86697753,10.42253521,16.33384436,1.19868589,Commercial Services
WHLR,"Wheeler Real Estate Investment Trust, Inc.",-4.19301675,25.11332434,-3.26783868,16.95658583,41.21107446,5.1472439,4.27713987,26.51611563,-16.06849465,-61.65029671,-22.0373,-28.02321832,-31.88605316,-16.17276576,47.12313634,-1.14379589,0.07295691,39.28024238,,109.30473234,28.88995663,2.97114663,27.63541487,31.11718775,,-2.61140511,-17.13956901,-2.88741262,,-0.01520889,,0.04503598,0.00950315,Finance
WHR,Whirlpool Corporation,2.77488003,-10.27612246,-1.23609394,-31.63841808,15.33664571,-7.10900474,-40.80338266,6.10930846,-2.53263199,-195.86158481,-27.1735,-2.35294118,-185.19349411,-7.70127763,-15.58294306,-0.54178199,-0.66233141,35.94760405,-421.42857143,-50.33313144,4.15737173,14.79609322,2.87620366,3.80597223,5.016068,-9.39534884,-51.77827619,-17.3866265,0.53025772,2.54459508,,33.08301462,0.31554998,Consumer Durables
WIA,Western Asset Inflation-Linked Income Fund,,-73.46888395,,-76.67887929,84.52056175,,-259.76235663,-353.24033856,,-267.73960217,-2.319,,-267.73677262,-367.88623585,-21.37958384,,,-4.50003756,,-169.90640211,-47.12563014,0.52562418,0.91533492,0.91501372,,-6.01947023,-9.76153935,-9.76153935,,0.73817544,,,47.152053,Miscellaneous
WING,Wingstop Inc.,-1.42382796,26.55521023,-1.93627368,30.43340103,79.2196822,3.25701162,33.38022045,26.12629748,3.20045995,24.0418363,1.7671,3.26759844,24.11974307,14.80947972,68.21184959,-0.01772669,-0.19248495,50.48113454,-101.31935371,150.74555305,14.62795192,2.44735344,3.42057321,3.12250038,0.517521,14.83950681,,19.62520464,4.05155814,-13.52350014,84.37977829,79.80198078,12.83485573,Consumer Services
WINN,Harbor Long-Term Growers ETF,,,,,,,,,,,,,,,,,,,,,,1.61849711,1.61870425,1.57111178,,,,,,,,,,Miscellaneous
WIRE,Encore Wire Corporation,0.08343022,16.38564273,-10.77713845,28.19661514,36.86497843,-21.75487773,30.2763633,30.32266189,-19.78565128,40.78687424,36.9146,-21.66200437,32.58437965,23.78882904,31.8970609,-1.67877348,,,,80.40858966,17.91294608,1.91080972,3.29650301,3.78538876,4.093333,23.8358028,26.71035272,,6.84916613,1.73881577,6.80572473,,1.12824367,Producer Manufacturing
WISA,"WiSA Technologies, Inc.",-9.38166311,-48.55526678,83.9584996,-78.80901288,11.7384844,19.20610158,-56.77046886,-536.22585438,-125.66222055,21.2051789,-82.889,-478.2844734,-36.64128596,-479.97028232,-40.94167397,-28.98942514,4.6031746,1521.95121951,2.63385147,-51.26216938,-521.75334324,6.93251534,16.29929119,13.15861783,-0.785,-136.12793338,-188.73073139,-180.91046278,1.39601886,-0.06126055,,,0.27698233,Electronic Technology
WISH,ContextLogic Inc.,-22.44897959,-72.03102278,-36.36363636,-84.16206262,29.80935875,3.48837209,3.30578512,-62.91161179,11.65177872,0.43559319,-17.1429,10.11235955,-6.37119114,-66.55112652,-37.72408418,-15.72871573,-11.11111111,-20,1.08695652,55.5089192,-73.48353553,3.48983772,5.59650514,5.47373537,-2.706461,-50,-79.09715407,-77.42555235,2.3940678,0.15809192,,,0.21280322,Retail Trade
WIW,Western Asset Inflation-Linked Opportunities & Income Fund,,-68.7992414,,-71.64519216,86.84914891,,-256.04736578,-343.22743432,,-262.98087492,-2.2242,,-262.98428125,-357.08338758,-18.43748643,,,-3.21840874,,-188.36614463,-58.07909976,0.36945813,0.93113561,1.00974249,,-5.52093011,-8.70303414,-8.70303414,,0.741194,,,35.07072578,Miscellaneous
WK,Workiva Inc.,3.21794539,21.33841659,3.44494094,20.19077808,75.85219614,54.99420994,-228.75880393,-16.39116895,54.95579339,-132.72357724,-1.7175,54.69122427,-141.04691227,-16.90857541,4.17675552,3.83976982,-0.37396695,10.4894608,372.32059646,-82.99287411,1.46428073,2.18377466,3.03880882,3.19699162,0.0404,-13.76663787,-2762.52652603,-29.86098087,1.37024791,834.50673238,,159.86187038,8.80189107,Technology Services
WKC,World Kinect Corporation,-12.26542621,88.4047508,-8.35055808,689.71255673,0.88506679,-11.60572337,,0.3616566,31.75433765,56.2999227,1.8198,31.57894737,54.95251018,0.19362955,37.39566505,-6.99858399,20.80924855,55.25534442,-9.41869021,181.29496403,0.53036186,1.80412371,2.40046891,2.1806947,0.583333,1.47484388,5.99772892,4.06642054,0.97774356,0.60753683,10.46824543,157.87337662,0.02289856,Distribution Services
WKHS,"Workhorse Group, Inc.",134.22864448,,-22.7311495,75.51503767,-649.98542724,10.26751734,42.11710801,-2171.63648062,17.11229947,76.29047772,-0.7395,7.9257493,70.77968515,-2334.71106924,-19.89858678,-2.45743842,-2.95782928,-61.44255964,0.09278157,19.27303608,-2216.0833052,4.35897436,8.17007026,6.4326789,-0.124,-66.44429473,-90.02127137,-84.70598015,1.5434961,0.60728992,,,6.93780663,Consumer Durables
WLDN,"Willdan Group, Inc.",16.05606074,21.30938079,-1.55335617,6.20072771,29.38215679,-19.62503044,23.31164991,-1.64585751,-57.51445087,3.90763766,-0.6492,-57.40343348,-0.36830225,-1.96859751,3.4224651,0.36937516,1.81707698,4.35661485,-104.75949,-112.9601227,-0.03938127,1.6467916,4.27380107,3.22911297,0.365,0.25234871,0.53894718,0.4056602,0.79598156,1.29002767,244.58333333,11.36882246,0.52046429,Commercial Services
WLK,Westlake Corporation,-3.12872467,34.09746986,-19.57950066,16.19217082,24.80688869,-16.87344913,13.05654193,19.52007091,-24.50517761,11.34404426,17.3464,-24.48979592,11.4713217,14.1509434,11.32780757,0.84110353,0.1263766,-2.72277228,28.57142857,31.73963134,14.48018235,0.88639972,2.29060979,1.80719158,1.967871,6.36954997,13.20433126,8.57142857,2.17034256,1.46111188,11.11848526,8.47533243,1.05590096,Process Industries
WLKP,Westlake Chemical Partners LP,-14.13820338,31.13853636,-17.30034976,-14.56647634,23.68676588,-13.83228495,-9.76723862,21.82391204,-20.17502365,-22.28430076,1.8222,-20.18533441,-22.25883436,4.02806521,-7.34241554,-0.52812365,0,0,-28.87507186,25.16286346,25.7112495,0.47641734,1.28722817,1.11510356,0.439872,4.16904659,10.96168232,6.25941827,3.27656559,1.38975927,12.71017899,1.67863797,0.54869288,Process Industries
WLY,"John Wiley & Sons, Inc.",-14.27678108,-3.02593273,-16.3060413,-4.23574533,61.51185702,-50.75652073,-3.51125807,10.15292836,-237.120092,-88.33002595,0.3058,-234.99941473,-88.38034104,0.85316105,-7.52254443,-5.8816396,13.62123582,-4.47154904,-151.2581701,-21.71407793,9.69929204,1.19402985,2.87694447,2.18831213,0.56,-1.85844031,-5.66428262,-2.81657126,0.63389188,1.59470653,,8.27580119,0.84019237,Consumer Services
WM,"Waste Management, Inc.",1.54327017,9.85444203,5.59490085,11.30470857,27.2413443,4.86991328,9.18327472,17.45354858,8.27974809,25.58334498,5.3928,7.80487805,23.23788546,11.36155955,7.52684541,1.01537294,0.40343571,11.34405514,15.68627451,-19.92604766,9.89440552,1.3184179,1.87807196,2.55326438,1.527836,7.47863248,33.09455587,10.76973285,0.8029872,9.71834459,28.84299274,39.63901346,3.28816479,Industrial Services
WMB,"Williams Companies, Inc. (The)",-8.03883495,7.37797957,-11.28205128,27.37520129,34.83967583,-7.43243243,21.32882883,29.30761099,-50.07942812,34.64757,1.6734,-50.37756203,35.06921556,18.04968288,1.76852429,0.1818702,-0.01228904,-3.1964428,-21.72557173,-3.40993328,22.95630726,1.20164127,1.82454991,1.57852812,0.407036,5.68026507,23.95110238,8.40933826,0.44205052,3.6577219,15.85731415,15.20912882,3.8933337,Industrial Services
WMC,Western Asset Mortgage Capital Corporation,,-8.27185522,,-7.25881418,97.21649485,-32.39794168,-32.58514642,41.48284141,-233.80885781,-82.963174,-14.7708,-233.80172946,-81.83189919,-62.96709504,-13.18137099,-5.26202216,-5.11937941,-10.17452964,,650.21791768,10.93913289,1.74129353,3.74179615,3.85277636,0.27,-1.69700378,-37.6370711,-2.04160676,,0.51906894,,6.43517691,0.57247322,Finance
WMG,Warner Music Group Corp.,11.79413867,11.6581777,5.54621849,10.96316023,42.23686434,-5.80204778,13.52201258,12.56969083,263.4375,80.88310799,1.0569,263.63636364,81.33333333,9.19074168,8.55637221,1.74781523,0.44454843,9.16757345,,12.47706422,10.35647913,1.42540386,2.48191923,2.60858466,0.255296,5.28739984,191.76201373,9.6001833,0.66899696,108.0513498,39.23256672,25.9597571,2.76706221,Commercial Services
WMK,"Weis Markets, Inc.",2.94513238,11.16191891,3.79840192,7.603072,25.70972433,23.15617307,4.63419033,3.34441879,32.73939773,15.01717449,4.6544,32.73804912,15.01805253,2.66604599,2.32085536,1.48104725,-0.67946776,-7.76651836,,26.27619913,2.04123006,2.14373447,2.52053194,2.45527592,,6.03192943,9.01903951,8.10742441,1.48063395,1.36100328,15.06391932,18.57447337,0.37064551,Retail Trade
WMPN,William Penn Bancorporation,-1.28735632,17.05484868,,,,,,7.99582399,-63.39869281,-25.68158869,0.2208,-66.29001883,-33.86830304,8.60380139,-3.67185618,-2.11436288,39.12357622,-40.0867281,,17.70287141,14.47477508,0.70803832,1.78660137,1.90423626,0,0.23241403,1.23052508,0.89064323,,0.87034082,76.2295082,,3.83109829,Finance
WMS,"Advanced Drainage Systems, Inc.",25.98731457,10.89821851,53.94775618,44.53541987,34.59098486,60.37040565,55.7276716,23.61375537,106.59403126,93.28483847,6.0848,102.1724704,120.92170155,16.51143019,9.58521839,3.76095156,-4.10416963,37.65068164,2659.17725844,329.94873018,17.61236369,2.23657573,2.87053051,2.35989152,1.688509,15.73444318,43.45204638,20.32041399,1.74908184,8.75315053,17.22723952,15.61501139,2.81556173,Producer Manufacturing
WMT,Walmart Inc.,6.12668334,6.72801936,7.46954102,2.65314356,24.14046384,12.50412768,-9.27621483,4.01250472,371.86035235,-12.35819058,4.2721,371.66766288,-14.57617202,1.91071654,-0.6791636,4.10849898,1.46241408,2.79120074,4204.41176471,8.20767494,1.96044751,0.73620652,1.4765385,1.35848056,1.502574,5.59046026,17.87239459,10.812455,0.2550897,5.73903608,31.473743,22.98414859,0.70035276,Retail Trade
WNC,Wabash National Corporation,-7.83431884,38.7552488,-19.22290527,154.98264123,12.09342124,-20.891626,280.63290679,6.49207135,-24.50865547,9857.96460177,2.2505,-25.5610268,9544.1580756,4.4864993,9.91438667,0.31038792,-6.14964904,-4.75994479,-42.48872089,,2.67763972,4.3902439,3.17283671,2.98041371,0.900556,16.72514862,50.59963199,25.60026161,0.9581249,2.55817495,4.66277647,6.67172799,0.39219097,Producer Manufacturing
WNEB,"Western New England Bancorp, Inc.",11.7987955,7.98868018,,,,,,34.6369665,62.30407524,16.01612427,1.18,62.50452407,9.23245707,25.89295538,0.58761598,0.88674792,1.15493719,129.3056,,45.09445713,34.95403943,2.57142857,2.95204587,4.51838143,0.1425,0.83623977,9.75613062,7.14537467,,0.69724753,7.20104596,,1.38904199,Finance
WOLF,"Wolfspeed, Inc.",3.10450372,23.54596623,-5.34351145,13.95842172,29.13548107,-53.33333333,8.43023256,-21.20620458,-13.64432216,-58.59491779,-2.6525,-13.86934673,-64.21105027,-35.78479228,68.13529036,20.75274534,38.50628274,299.10176868,-57.38299275,-37.45463647,-119.14524352,3.58565737,5.55217032,4.95645345,-0.669989,-6.28129701,-16.24642963,-6.99125828,5.21595796,2.31752563,,,4.07346944,Electronic Technology
WOOD,iShares Global Timber & Forestry ETF,,,,,,,,,,,,,,,,,,,,,,0.48991354,1.09643946,0.91121415,,,,,,,,,,Miscellaneous
WOOF,"Petco Health and Wellness Company, Inc.",-1.61796199,3.94028119,-1.89881585,0.35897816,40.3468243,-2.41532452,1.81776869,4.36109077,-670.42253521,-44.97985496,0.3414,-671.98731501,-44.7739589,1.50433228,1.92925341,1.36735564,0.07795942,2.7368167,,-42.9217917,1.1262984,3.28638498,6.09342079,4.99302547,0.019652,0.54759315,1.54046413,0.70806187,0.32503865,0.36374486,23.91623806,6.99458336,0.14103808,Retail Trade
